"studentid","msoffsetfromstart","affect"
"bnhs0205",176499,"CONFUSED"
"bnhs0205",211852,"CONFUSED"
"bnhs0205",248120,"CONFUSED"
"bnhs0205",285589,"CONCENTRATING"
"bnhs0205",316017,"CONCENTRATING"
"bnhs0205",340243,"CONCENTRATING"
"bnhs0205",366929,"CONCENTRATING"
"bnhs0205",399595,"CONCENTRATING"
"bnhs0205",440450,"CONCENTRATING"
"bnhs0205",471177,"CONCENTRATING"
"bnhs0205",521528,"CONCENTRATING"
"bnhs0205",550035,"CONCENTRATING"
"bnhs0205",588939,"CONCENTRATING"
"bnhs0205",621070,"CONCENTRATING"
"bnhs0205",653462,"CONCENTRATING"
"bnhs0205",674629,"CONCENTRATING"
"bnhs0205",703436,"CONCENTRATING"
"bnhs0205",736392,"FRUSTRATED"
"bnhs0205",785072,"CONCENTRATING"
"bnhs0205",829638,"CONCENTRATING"
"bnhs0205",870189,"CONCENTRATING"
"bnhs0205",898831,"CONCENTRATING"
"bnhs0205",928378,"CONCENTRATING"
"bnhs0205",950595,"CONCENTRATING"
"bnhs0205",996599,"CONCENTRATING"
"bnhs0205",1029213,"BORED"
"bnhs0205",1053767,"CONCENTRATING"
"bnhs0205",1089199,"FRUSTRATED"
"bnhs0205",1131465,"FRUSTRATED"
"bnhs0205",1157535,"FRUSTRATED"
"bnhs0205",1200999,"BORED"
"bnhs0205",1272399,"CONCENTRATING"
"bnhs0205",1306619,"FRUSTRATED"
"bnhs0205",1384073,"BORED"
"bnhs0205",1415945,"CONCENTRATING"
"bnhs0205",1464313,"CONCENTRATING"
"bnhs0205",1501388,"CONCENTRATING"
"bnhs0205",1531131,"FRUSTRATED"
"bnhs0205",1569842,"CONCENTRATING"
"bnhs0205",1600378,"CONCENTRATING"
"bnhs0205",1680193,"CONCENTRATING"
"bnhs0205",1719821,"CONCENTRATING"
"bnhs0205",1749119,"CONCENTRATING"
"bnhs0205",1778185,"CONCENTRATING"
"bnhs0205",1802647,"CONCENTRATING"
"bnhs0205",1826703,"CONCENTRATING"
"bnhs0205",1851038,"CONCENTRATING"
"bnhs0205",1912883,"FRUSTRATED"
"bnhs0205",1975605,"CONCENTRATING"
"bnhs0205",1998090,"FRUSTRATED"
"bnhs0205",2025356,"FRUSTRATED"
"bnhs0205",2048782,"CONCENTRATING"
"bnhs0205",2073550,"CONCENTRATING"
"bnhs0205",2126614,"CONCENTRATING"
"bnhs0205",2166819,"FRUSTRATED"
"bnhs0205",2195654,"FRUSTRATED"
"bnhs0205",2256874,"FRUSTRATED"
"bnhs0205",2324096,"FRUSTRATED"
"bnhs0205",2354904,"CONCENTRATING"
"bnhs0205",2376480,"CONCENTRATING"
"bnhs0205",2402114,NA
"bnhs0205",2433780,"CONCENTRATING"
"bnhs0205",2465623,"CONCENTRATING"
"bnhs0205",2491552,"CONCENTRATING"
"bnhs0205",2527006,"CONCENTRATING"
"bnhs0205",2620509,"CONCENTRATING"
"bnhs0207",114209,"CONCENTRATING"
"bnhs0207",136975,"CONCENTRATING"
"bnhs0207",161341,"CONCENTRATING"
"bnhs0207",186481,"CONCENTRATING"
"bnhs0207",221435,"CONCENTRATING"
"bnhs0207",255943,"CONCENTRATING"
"bnhs0207",288315,"CONCENTRATING"
"bnhs0207",353825,NA
"bnhs0207",403226,"CONCENTRATING"
"bnhs0207",435841,"CONCENTRATING"
"bnhs0207",478095,"CONCENTRATING"
"bnhs0207",533548,"CONCENTRATING"
"bnhs0207",576680,"CONCENTRATING"
"bnhs0207",611407,"CONCENTRATING"
"bnhs0207",672558,"CONCENTRATING"
"bnhs0207",700489,"CONCENTRATING"
"bnhs0207",750765,"CONCENTRATING"
"bnhs0207",800648,"CONCENTRATING"
"bnhs0207",824647,"CONCENTRATING"
"bnhs0207",859868,"CONCENTRATING"
"bnhs0207",908411,"CONCENTRATING"
"bnhs0207",950315,"CONCENTRATING"
"bnhs0207",974927,"CONCENTRATING"
"bnhs0207",1006512,"CONCENTRATING"
"bnhs0207",1061833,"CONCENTRATING"
"bnhs0207",1121457,"CONCENTRATING"
"bnhs0207",1161647,"CONCENTRATING"
"bnhs0207",1184400,"CONCENTRATING"
"bnhs0207",1246076,"CONCENTRATING"
"bnhs0207",28112,"CONCENTRATING"
"bnhs0207",57638,"CONCENTRATING"
"bnhs0207",80946,"CONCENTRATING"
"bnhs0207",106267,"CONCENTRATING"
"bnhs0207",163639,"CONCENTRATING"
"bnhs0207",183435,"CONCENTRATING"
"bnhs0207",231077,"CONCENTRATING"
"bnhs0207",262793,"CONCENTRATING"
"bnhs0207",293616,"CONCENTRATING"
"bnhs0207",323527,"CONCENTRATING"
"bnhs0207",349358,"CONCENTRATING"
"bnhs0207",377166,"CONCENTRATING"
"bnhs0207",413166,"CONCENTRATING"
"bnhs0207",447691,"CONCENTRATING"
"bnhs0207",479369,NA
"bnhs0207",535736,"CONCENTRATING"
"bnhs0207",561677,"CONCENTRATING"
"bnhs0207",601167,"CONCENTRATING"
"bnhs0207",632559,"CONCENTRATING"
"bnhs0207",658761,"CONCENTRATING"
"bnhs0207",680246,"CONCENTRATING"
"bnhs0207",714714,"FRUSTRATED"
"bnhs0207",766102,"CONCENTRATING"
"bnhs0207",795671,"CONCENTRATING"
"bnhs0207",836057,"CONCENTRATING"
"bnhs0207",878737,"FRUSTRATED"
"bnhs0207",909507,"FRUSTRATED"
"bnhs0207",935837,"FRUSTRATED"
"bnhs0207",981387,"CONCENTRATING"
"bnhs0207",1005883,NA
"bnhs0207",1039425,"FRUSTRATED"
"bnhs0207",1065216,"CONCENTRATING"
"bnhs0207",1117141,"FRUSTRATED"
"bnhs0207",1139995,"CONCENTRATING"
"bnhs0207",1169722,"CONCENTRATING"
"bnhs0207",1211367,"CONCENTRATING"
"bnhs0207",1276830,"CONCENTRATING"
"bnhs0207",1352009,"CONCENTRATING"
"bnhs0207",1397214,"CONCENTRATING"
"bnhs0207",1450198,"CONCENTRATING"
"bnhs0207",1479739,"CONCENTRATING"
"bnhs0207",1509470,"CONCENTRATING"
"bnhs0207",1541336,"CONCENTRATING"
"bnhs0207",1576853,"FRUSTRATED"
"bnhs0207",1627957,"CONCENTRATING"
"bnhs0207",1690595,"CONCENTRATING"
"bnhs0207",1731369,"BORED"
"bnhs0207",1757242,"BORED"
"bnhs0207",1784106,"CONCENTRATING"
"bnhs0207",1809370,"BORED"
"bnhs0207",1836375,"CONCENTRATING"
"bnhs0207",1862613,"BORED"
"bnhs0207",1942578,"CONCENTRATING"
"bnhs0207",1982564,"CONFUSED"
"bnhs0207",2004783,"CONCENTRATING"
"bnhs0207",2034620,"CONCENTRATING"
"bnhs0207",2059701,"CONCENTRATING"
"bnhs0207",2082021,"FRUSTRATED"
"bnhs0207",2136878,"CONCENTRATING"
"bnhs0207",2176712,"BORED"
"bnhs0207",2239717,"BORED"
"bnhs0207",2265223,"BORED"
"bnhs0207",2336418,"BORED"
"bnhs0207",2363299,"BORED"
"bnhs0207",2381939,"CONCENTRATING"
"bnhs0207",2414306,"BORED"
"bnhs0207",2444345,"BORED"
"bnhs0207",2474225,"BORED"
"bnhs0207",2503891,"BORED"
"bnhs0207",2534297,"CONCENTRATING"
"bnhs0207",2625282,"CONCENTRATING"
"bnhs0212",98257,"CONCENTRATING"
"bnhs0212",129296,"CONFUSED"
"bnhs0212",164447,"CONFUSED"
"bnhs0212",198296,"CONFUSED"
"bnhs0212",224456,"CONCENTRATING"
"bnhs0212",252210,"CONCENTRATING"
"bnhs0212",287016,"CONFUSED"
"bnhs0212",341619,"CONCENTRATING"
"bnhs0212",388193,"CONCENTRATING"
"bnhs0212",419717,"CONCENTRATING"
"bnhs0212",455906,"FRUSTRATED"
"bnhs0212",486135,"CONCENTRATING"
"bnhs0212",520130,"CONFUSED"
"bnhs0212",550858,"CONCENTRATING"
"bnhs0212",590904,"FRUSTRATED"
"bnhs0212",658231,"CONCENTRATING"
"bnhs0212",692965,"CONCENTRATING"
"bnhs0212",717362,"CONFUSED"
"bnhs0212",759256,"CONCENTRATING"
"bnhs0212",821227,"CONFUSED"
"bnhs0212",855696,"CONCENTRATING"
"bnhs0212",900498,"CONCENTRATING"
"bnhs0212",945339,"FRUSTRATED"
"bnhs0212",991371,"CONFUSED"
"bnhs0212",1027821,"CONCENTRATING"
"bnhs0212",1069520,"CONCENTRATING"
"bnhs0212",1099321,"CONFUSED"
"bnhs0212",1149667,"CONCENTRATING"
"bnhs0212",1172139,"CONCENTRATING"
"bnhs0212",1206768,"CONCENTRATING"
"bnhs0212",1245840,"CONCENTRATING"
"bnhs0212",1300808,"FRUSTRATED"
"bnhs0212",1342290,"CONCENTRATING"
"bnhs0212",1395416,"FRUSTRATED"
"bnhs0212",1453341,"CONFUSED"
"bnhs0212",1498501,"FRUSTRATED"
"bnhs0212",1603461,"FRUSTRATED"
"bnhs0212",1676463,"FRUSTRATED"
"bnhs0212",1729240,"CONCENTRATING"
"bnhs0212",1768549,"FRUSTRATED"
"bnhs0212",1828658,"BORED"
"bnhs0212",1890228,"CONCENTRATING"
"bnhs0212",1950153,"CONCENTRATING"
"bnhs0212",1983124,"FRUSTRATED"
"bnhs0212",2039894,"CONCENTRATING"
"bnhs0212",2094844,"FRUSTRATED"
"bnhs0212",2144691,"CONCENTRATING"
"bnhs0212",2218697,"CONFUSED"
"bnhs0212",2265011,"FRUSTRATED"
"bnhs0212",2312703,"CONCENTRATING"
"bnhs0212",2358811,"CONCENTRATING"
"bnhs0212",2415971,"FRUSTRATED"
"bnhs0212",2462890,"FRUSTRATED"
"bnhs0212",2495364,"CONCENTRATING"
"bnhs0212",2557506,"FRUSTRATED"
"bnhs0212",2631056,"FRUSTRATED"
"bnhs0212",2684333,"FRUSTRATED"
"bnhs0212",2726428,"FRUSTRATED"
"bnhs0212",2775108,"FRUSTRATED"
"bnhs0212",2815203,"FRUSTRATED"
"bnhs0212",2865741,"BORED"
"bnhs0212",2907702,"FRUSTRATED"
"bnhs0212",2976345,"BORED"
"bnhs0212",3014906,"CONCENTRATING"
"bnhs0212",3064065,"CONCENTRATING"
"bnhs0212",3116076,"BORED"
"bnhs0212",3172968,"CONCENTRATING"
"bnhs0212",3212336,"CONCENTRATING"
"bnhs0212",3254936,"FRUSTRATED"
"bnhs0212",3323394,NA
"bnhs0212",3378042,"FRUSTRATED"
"bnhs0212",3413824,"FRUSTRATED"
"bnhs0212",3475426,"CONCENTRATING"
"bnhs0212",3537121,"CONCENTRATING"
"bnhs0212",3598093,"CONCENTRATING"
"bnhs0212",3643261,"CONFUSED"
"bnhs0212",3677094,"CONCENTRATING"
"bnhs0212",3715910,"CONCENTRATING"
"bnhs0212",3749104,"FRUSTRATED"
"bnhs0212",3791060,"CONCENTRATING"
"bnhs0212",3842613,"CONCENTRATING"
"bnhs0212",3874673,"CONFUSED"
"bnhs0212",3912828,"FRUSTRATED"
"bnhs0212",3957903,"FRUSTRATED"
"bnhs0212",4014127,"CONCENTRATING"
"bnhs0212",4053923,"FRUSTRATED"
"bnhs0212",4110365,"BORED"
"bnhs0212",4153360,"CONCENTRATING"
"bnhs0212",4196072,"FRUSTRATED"
"bnhs0212",4240802,"CONCENTRATING"
"bnhs0212",4291881,"FRUSTRATED"
"bnhs0212",4358152,"FRUSTRATED"
"bnhs0212",4409294,"CONCENTRATING"
"bnhs0212",4444017,"CONCENTRATING"
"bnhs0212",4476340,"BORED"
"bnhs0212",4502643,"CONCENTRATING"
"bnhs0212",4554289,"FRUSTRATED"
"bnhs0212",4582710,"FRUSTRATED"
"bnhs0212",4647877,"FRUSTRATED"
"bnhs0212",4680133,"FRUSTRATED"
"bnhs0214",107854,"CONCENTRATING"
"bnhs0214",135592,"CONCENTRATING"
"bnhs0214",171031,"CONCENTRATING"
"bnhs0214",205240,"CONFUSED"
"bnhs0214",232461,"CONCENTRATING"
"bnhs0214",257622,"CONCENTRATING"
"bnhs0214",292879,"CONCENTRATING"
"bnhs0214",355465,"CONCENTRATING"
"bnhs0214",403409,"CONCENTRATING"
"bnhs0214",424232,"CONCENTRATING"
"bnhs0214",464402,"CONCENTRATING"
"bnhs0214",497120,"CONCENTRATING"
"bnhs0214",524731,"CONCENTRATING"
"bnhs0214",556858,"CONCENTRATING"
"bnhs0214",604171,"CONCENTRATING"
"bnhs0214",663229,"CONCENTRATING"
"bnhs0214",696762,"CONCENTRATING"
"bnhs0214",725010,"CONCENTRATING"
"bnhs0214",774852,"CONCENTRATING"
"bnhs0214",825705,"CONCENTRATING"
"bnhs0214",861869,"CONFUSED"
"bnhs0214",917573,"CONFUSED"
"bnhs0214",962984,"CONCENTRATING"
"bnhs0214",1004466,"CONCENTRATING"
"bnhs0214",1031408,"CONCENTRATING"
"bnhs0214",1075667,"CONCENTRATING"
"bnhs0214",1103931,"CONCENTRATING"
"bnhs0214",1154104,"CONCENTRATING"
"bnhs0214",1176612,"CONCENTRATING"
"bnhs0214",1211066,"CONCENTRATING"
"bnhs0214",1254338,"CONCENTRATING"
"bnhs0214",1306898,"CONCENTRATING"
"bnhs0214",1353252,"CONCENTRATING"
"bnhs0214",1401588,"CONCENTRATING"
"bnhs0214",1462036,"CONCENTRATING"
"bnhs0214",1520698,"CONCENTRATING"
"bnhs0214",1611787,"CONCENTRATING"
"bnhs0214",1684430,"CONCENTRATING"
"bnhs0214",1733001,"CONCENTRATING"
"bnhs0214",1785959,NA
"bnhs0214",1841960,"CONCENTRATING"
"bnhs0214",1898296,"CONCENTRATING"
"bnhs0214",1957511,"CONCENTRATING"
"bnhs0214",2005439,"CONCENTRATING"
"bnhs0214",2047798,"CONCENTRATING"
"bnhs0214",2104087,"CONCENTRATING"
"bnhs0214",2156409,"CONCENTRATING"
"bnhs0214",2225325,"CONCENTRATING"
"bnhs0214",2273317,"CONFUSED"
"bnhs0214",2319222,"CONCENTRATING"
"bnhs0214",2366280,"CONCENTRATING"
"bnhs0214",2422195,"CONCENTRATING"
"bnhs0214",2468859,"CONCENTRATING"
"bnhs0214",2503952,"BORED"
"bnhs0214",2567308,"CONFUSED"
"bnhs0214",2637371,"CONCENTRATING"
"bnhs0214",2694393,"CONFUSED"
"bnhs0214",2735364,"CONFUSED"
"bnhs0214",2782369,"CONCENTRATING"
"bnhs0214",2821624,"CONFUSED"
"bnhs0214",2884410,"CONFUSED"
"bnhs0214",2919201,"CONCENTRATING"
"bnhs0214",2986083,"CONFUSED"
"bnhs0214",3025515,"CONCENTRATING"
"bnhs0214",3083320,"CONFUSED"
"bnhs0214",3126995,"FRUSTRATED"
"bnhs0214",3186774,"CONFUSED"
"bnhs0214",3219009,"CONCENTRATING"
"bnhs0214",3275444,"CONCENTRATING"
"bnhs0214",3337174,"BORED"
"bnhs0214",3389501,"CONFUSED"
"bnhs0214",3427272,"FRUSTRATED"
"bnhs0214",3495316,"FRUSTRATED"
"bnhs0214",3557501,"CONFUSED"
"bnhs0214",3615549,"CONFUSED"
"bnhs0214",3649376,"BORED"
"bnhs0214",3689628,"CONCENTRATING"
"bnhs0214",3721623,"BORED"
"bnhs0214",3764449,"BORED"
"bnhs0214",3802916,"CONFUSED"
"bnhs0214",3849168,"CONFUSED"
"bnhs0214",3886994,"FRUSTRATED"
"bnhs0214",3922209,"CONCENTRATING"
"bnhs0214",3971780,"CONFUSED"
"bnhs0214",4023341,"FRUSTRATED"
"bnhs0214",4065335,"CONCENTRATING"
"bnhs0214",4118045,"CONCENTRATING"
"bnhs0214",4169109,"CONFUSED"
"bnhs0214",4205245,"CONFUSED"
"bnhs0214",4254787,"CONFUSED"
"bnhs0214",4313494,"CONCENTRATING"
"bnhs0214",4366708,"BORED"
"bnhs0214",4419301,"CONFUSED"
"bnhs0214",4450946,"CONCENTRATING"
"bnhs0214",4484712,"BORED"
"bnhs0214",4510042,"CONCENTRATING"
"bnhs0214",4561407,"BORED"
"bnhs0214",4594575,"BORED"
"bnhs0214",4652777,"FRUSTRATED"
"bnhs0214",4697372,"CONFUSED"
"uc0102",47504,"CONCENTRATING"
"uc0102",122717,"CONCENTRATING"
"uc0102",165072,"CONCENTRATING"
"uc0102",236593,"CONCENTRATING"
"uc0102",284331,"CONCENTRATING"
"uc0102",318915,"CONCENTRATING"
"uc0102",369282,"CONCENTRATING"
"uc0102",426630,"CONCENTRATING"
"uc0102",481803,NA
"uc0102",534504,"CONCENTRATING"
"uc0102",572787,"CONCENTRATING"
"uc0102",644296,"CONCENTRATING"
"uc0102",682365,"CONCENTRATING"
"uc0102",721050,NA
"uc0102",797011,NA
"uc0102",827543,"CONCENTRATING"
"uc0102",859514,"CONCENTRATING"
"uc0102",922130,"CONCENTRATING"
"uc0102",969684,"CONFUSED"
"uc0102",1021773,"CONCENTRATING"
"uc0102",1070158,"CONFUSED"
"uc0102",1137821,"CONCENTRATING"
"uc0102",1184894,"CONCENTRATING"
"uc0102",1255979,"CONCENTRATING"
"uc0102",1285602,"CONCENTRATING"
"uc0102",1336577,NA
"uc0102",1391807,NA
"uc0102",1450233,"CONCENTRATING"
"uc0102",1480316,NA
"uc0102",1515180,"CONCENTRATING"
"uc0102",1544790,NA
"uc0102",1576843,NA
"uc0102",1624324,"CONCENTRATING"
"uc0102",1676377,"CONCENTRATING"
"uc0102",1705491,"CONCENTRATING"
"uc0102",1748571,"CONCENTRATING"
"uc0102",1810391,NA
"uc0102",1847880,"CONCENTRATING"
"uc0102",1916196,"CONCENTRATING"
"uc0102",1955930,"CONCENTRATING"
"uc0102",1992126,"CONCENTRATING"
"uc0102",2023878,NA
"uc0102",2066635,"CONCENTRATING"
"uc0102",2101559,"CONCENTRATING"
"uc0102",2132578,"CONCENTRATING"
"uc0102",2184613,"CONCENTRATING"
"uc0102",2237308,NA
"uc0102",2322732,"CONCENTRATING"
"uc0102",2353477,NA
"uc0102",2401281,"CONCENTRATING"
"uc0102",2483727,NA
"uc0102",2526373,"CONCENTRATING"
"uc0102",2567987,"CONCENTRATING"
"uc0102",2619497,NA
"uc0102",2662086,"CONCENTRATING"
"uc0102",2699725,NA
"uc0102",2741640,"CONCENTRATING"
"uc0102",2773612,NA
"uc0102",2812985,"CONCENTRATING"
"uc0102",2868842,"CONCENTRATING"
"uc0102",2925807,"CONCENTRATING"
"uc0102",2964412,NA
"uc0102",2992675,"CONCENTRATING"
"uc0102",3032223,NA
"uc0102",3070850,"CONCENTRATING"
"uc0102",3101069,"CONCENTRATING"
"uc0102",3126874,"CONCENTRATING"
"uc0102",3155344,NA
"uc0102",3187870,"CONCENTRATING"
"uc0102",3232657,NA
"uc0102",3273195,"CONCENTRATING"
"uc0102",3307856,"CONCENTRATING"
"uc0102",3350661,NA
"uc0102",3384885,NA
"uc0102",3438546,"CONCENTRATING"
"uc0102",3496311,"CONCENTRATING"
"uc0102",3527183,"CONCENTRATING"
"uc0102",3581494,"CONCENTRATING"
"uc0102",3639633,"CONCENTRATING"
"uc0102",3671413,"CONCENTRATING"
"uc0102",3701244,"CONCENTRATING"
"uc0102",3742304,"CONCENTRATING"
"uc0102",3808963,NA
"uc0102",3840235,"CONCENTRATING"
"uc0102",3880705,NA
"uc0102",3934569,"CONCENTRATING"
"uc0102",3969439,"CONCENTRATING"
"uc0102",4005617,"CONCENTRATING"
"uc0102",4064770,"CONCENTRATING"
"uc0102",4102053,"CONCENTRATING"
"uc0102",4177226,"CONCENTRATING"
"uc0102",4211586,NA
"uc0102",4256619,"CONCENTRATING"
"uc0102",4301825,"CONCENTRATING"
"uc0102",4333927,"CONCENTRATING"
"uc0102",4357413,"CONCENTRATING"
"uc0102",4399724,"CONCENTRATING"
"uc0102",4433157,"CONCENTRATING"
"uc0102",4477405,"CONCENTRATING"
"uc0102",4527051,"CONCENTRATING"
"uc0103",54464,"CONCENTRATING"
"uc0103",131095,"CONCENTRATING"
"uc0103",189873,"CONCENTRATING"
"uc0103",246162,NA
"uc0103",290523,"CONCENTRATING"
"uc0103",324646,"CONCENTRATING"
"uc0103",373955,"CONCENTRATING"
"uc0103",434189,"CONCENTRATING"
"uc0103",505150,NA
"uc0103",553935,"CONCENTRATING"
"uc0103",592192,"CONCENTRATING"
"uc0103",648107,"CONCENTRATING"
"uc0103",688945,NA
"uc0103",727960,"CONCENTRATING"
"uc0103",801121,NA
"uc0103",836438,"CONCENTRATING"
"uc0103",865065,"CONCENTRATING"
"uc0103",937105,"CONCENTRATING"
"uc0103",982192,"CONCENTRATING"
"uc0103",1029899,NA
"uc0103",1093031,"CONCENTRATING"
"uc0103",1145810,"CONCENTRATING"
"uc0103",1194828,"CONFUSED"
"uc0103",1259611,"CONCENTRATING"
"uc0103",1294667,"CONFUSED"
"uc0103",1343769,"CONCENTRATING"
"uc0103",1398245,"CONCENTRATING"
"uc0103",1454702,"CONCENTRATING"
"uc0103",1487473,"CONCENTRATING"
"uc0103",1520280,"CONCENTRATING"
"uc0103",1555533,NA
"uc0103",1581272,"CONCENTRATING"
"uc0103",1630075,"CONCENTRATING"
"uc0103",1685976,NA
"uc0103",1713329,"CONCENTRATING"
"uc0103",1761792,NA
"uc0103",1817274,NA
"uc0103",1852804,NA
"uc0103",1925492,NA
"uc0103",1964695,"CONCENTRATING"
"uc0103",1995644,"CONCENTRATING"
"uc0103",2036735,"CONCENTRATING"
"uc0103",2073178,NA
"uc0103",2107725,"CONCENTRATING"
"uc0103",2137600,"CONCENTRATING"
"uc0103",2190334,"CONCENTRATING"
"uc0103",2243100,"CONCENTRATING"
"uc0103",2334228,"CONCENTRATING"
"uc0103",2357323,"CONCENTRATING"
"uc0103",2405146,"CONCENTRATING"
"uc0103",2494607,"CONCENTRATING"
"uc0103",2534733,"CONCENTRATING"
"uc0103",2578456,"CONCENTRATING"
"uc0103",2625142,"CONCENTRATING"
"uc0103",2671303,"CONCENTRATING"
"uc0103",2708632,"CONCENTRATING"
"uc0103",2749000,"CONCENTRATING"
"uc0103",2788049,"CONCENTRATING"
"uc0103",2828473,"BORED"
"uc0103",2887765,"CONCENTRATING"
"uc0103",2937167,"CONCENTRATING"
"uc0103",2969715,"FRUSTRATED"
"uc0103",3000293,"CONCENTRATING"
"uc0103",3037610,"CONCENTRATING"
"uc0103",3077293,"CONCENTRATING"
"uc0103",3107287,"CONCENTRATING"
"uc0103",3135763,"CONCENTRATING"
"uc0103",3163448,"CONCENTRATING"
"uc0103",3196304,"CONCENTRATING"
"uc0103",3251196,NA
"uc0103",3286222,"CONCENTRATING"
"uc0103",3322735,"CONFUSED"
"uc0103",3354915,"FRUSTRATED"
"uc0103",3408741,"CONCENTRATING"
"uc0103",3450844,"FRUSTRATED"
"uc0103",3502784,"FRUSTRATED"
"uc0103",3537357,"FRUSTRATED"
"uc0103",3592966,"FRUSTRATED"
"uc0103",3643900,"CONCENTRATING"
"uc0103",3677062,"CONCENTRATING"
"uc0103",3707378,"CONCENTRATING"
"uc0103",3752550,"CONCENTRATING"
"uc0103",3814050,"FRUSTRATED"
"uc0103",3849542,"CONCENTRATING"
"uc0103",3892644,"CONCENTRATING"
"uc0103",3942418,"CONCENTRATING"
"uc0103",3979312,"CONCENTRATING"
"uc0103",4016973,"CONCENTRATING"
"uc0103",4079346,"CONFUSED"
"uc0103",4115286,"CONCENTRATING"
"uc0103",4184327,"FRUSTRATED"
"uc0103",4221578,"CONCENTRATING"
"uc0103",4273761,"CONCENTRATING"
"uc0103",4306793,"CONCENTRATING"
"uc0103",4340312,"CONFUSED"
"uc0103",4367337,"CONCENTRATING"
"uc0103",4403352,"CONCENTRATING"
"uc0103",4437591,NA
"uc0103",4480789,"CONCENTRATING"
"uc0103",4531687,"CONCENTRATING"
"uc0109",67338,"CONCENTRATING"
"uc0109",106427,"CONCENTRATING"
"uc0109",158761,"CONFUSED"
"uc0109",205265,"CONCENTRATING"
"uc0109",259676,"CONCENTRATING"
"uc0109",303727,"CONCENTRATING"
"uc0109",366381,"CONCENTRATING"
"uc0109",411418,"CONCENTRATING"
"uc0109",466588,"CONCENTRATING"
"uc0109",530655,"CONFUSED"
"uc0109",590238,"CONCENTRATING"
"uc0109",638116,"CONCENTRATING"
"uc0109",701993,"CONCENTRATING"
"uc0109",762390,"CONCENTRATING"
"uc0109",797235,"CONCENTRATING"
"uc0109",842273,"CONCENTRATING"
"uc0109",890405,"CONCENTRATING"
"uc0109",939389,"CONCENTRATING"
"uc0109",983056,"CONCENTRATING"
"uc0109",1037988,"CONCENTRATING"
"uc0109",1091728,"CONCENTRATING"
"uc0109",1123932,"CONCENTRATING"
"uc0109",1156269,"CONCENTRATING"
"uc0109",1188593,"CONCENTRATING"
"uc0109",1236468,"CONFUSED"
"uc0109",1279232,"CONCENTRATING"
"uc0109",1309719,"CONCENTRATING"
"uc0109",1361231,"CONCENTRATING"
"uc0109",1408005,"CONCENTRATING"
"uc0109",1455503,"FRUSTRATED"
"uc0109",1511645,"CONCENTRATING"
"uc0109",1558910,"CONCENTRATING"
"uc0109",1598977,"CONCENTRATING"
"uc0109",1661570,"CONCENTRATING"
"uc0109",1706529,NA
"uc0109",1750915,"CONCENTRATING"
"uc0109",1792213,"CONCENTRATING"
"uc0109",1855418,"CONCENTRATING"
"uc0109",1925247,"CONCENTRATING"
"uc0109",1966154,"CONCENTRATING"
"uc0109",2011318,"CONCENTRATING"
"uc0109",2071643,"CONCENTRATING"
"uc0109",2120276,"CONCENTRATING"
"uc0109",2162616,"CONCENTRATING"
"uc0109",2209029,"CONCENTRATING"
"uc0109",2245821,"CONCENTRATING"
"uc0109",2299254,"CONCENTRATING"
"uc0109",2360603,"CONFUSED"
"uc0109",2407407,"CONCENTRATING"
"uc0109",2465331,"BORED"
"uc0109",2523227,"BORED"
"uc0109",2586047,"CONCENTRATING"
"uc0109",2654389,"CONCENTRATING"
"uc0109",2713899,"BORED"
"uc0109",2796391,"CONCENTRATING"
"uc0109",2836277,"BORED"
"uc0109",2900382,"BORED"
"uc0109",2963350,"CONCENTRATING"
"uc0109",3016139,"CONFUSED"
"uc0109",3052784,"CONCENTRATING"
"uc0109",3091547,"CONCENTRATING"
"uc0109",3133711,"CONCENTRATING"
"uc0109",3190230,"CONCENTRATING"
"uc0109",3233905,"CONCENTRATING"
"uc0109",3278362,"FRUSTRATED"
"uc0109",3341102,"CONCENTRATING"
"uc0109",3377077,"CONFUSED"
"uc0109",3410125,"CONCENTRATING"
"uc0109",3467617,"BORED"
"uc0109",3514869,"FRUSTRATED"
"uc0109",3582318,"BORED"
"uc0109",3627204,"CONCENTRATING"
"uc0109",3671989,"CONCENTRATING"
"uc0109",3695776,"CONCENTRATING"
"uc0109",3754260,"BORED"
"uc0109",3800336,"CONCENTRATING"
"uc0109",3833053,"CONCENTRATING"
"uc0109",3883101,"BORED"
"uc0109",3932077,"BORED"
"uc0109",3984557,"CONCENTRATING"
"uc0109",4013895,"CONCENTRATING"
"uc0109",4084423,"BORED"
"uc0109",4131642,"BORED"
"uc0109",4202214,"FRUSTRATED"
"uc0109",4252140,"BORED"
"uc0109",4306428,"FRUSTRATED"
"uc0109",4355786,"BORED"
"uc0109",4397584,"BORED"
"uc0109",4446682,"BORED"
"uc0109",4540905,"BORED"
"uc0109",4613507,NA
"uc0109",4660840,"CONCENTRATING"
"uc0109",4735071,"CONFUSED"
"uc0109",4781129,"CONCENTRATING"
"uc0109",4819937,"BORED"
"uc0109",4883069,"FRUSTRATED"
"uc0109",4949090,"BORED"
"uc0109",5010444,"FRUSTRATED"
"uc0109",5067207,"BORED"
"uc0109",5138869,"FRUSTRATED"
"uc0203",32772,"CONCENTRATING"
"uc0203",67397,NA
"uc0203",88295,"CONCENTRATING"
"uc0203",115974,NA
"uc0203",162334,"CONCENTRATING"
"uc0203",196265,"CONCENTRATING"
"uc0203",239143,"CONCENTRATING"
"uc0203",296100,"CONCENTRATING"
"uc0203",314384,NA
"uc0203",355145,"CONCENTRATING"
